Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
30365,01/03/2019,20.43,-98.35,30365,-99,-99,Norte de Veracruz,Sierra,27.72263,13.61664,-99,-99,19.4339,NA,NA,NA,NA,NA,0
30365,02/03/2019,20.43,-98.35,30365,-99,-99,Norte de Veracruz,Sierra,28.43048,14.54907,-99,-99,20.15747,NA,NA,NA,NA,NA,0
30367,01/03/2019,19.32,-96.72,30367,-99,-99,Papaloapan,Lomer?o,27.97992,14.41119,-99,-99,20.41922,NA,NA,NA,NA,NA,0
30367,02/03/2019,19.32,-96.72,30367,-99,-99,Papaloapan,Lomer?o,28.95667,16.94037,-99,-99,21.72629,NA,NA,NA,NA,NA,0
30368,01/03/2019,19.75,-97.31,30368,-99,-99,Norte de Veracruz,Lomer?o,26.29755,10.41898,-99,-99,17.4715,NA,NA,NA,NA,NA,0
30368,02/03/2019,19.75,-97.31,30368,-99,-99,Norte de Veracruz,Lomer?o,27.88605,13.56458,-99,-99,19.53464,NA,NA,NA,NA,NA,0
30370,01/03/2019,19.66,-97.29,30370,-99,-99,Norte de Veracruz,Lomer?o,25.82901,9.46619,-99,-99,16.79147,NA,NA,NA,NA,NA,0
30370,02/03/2019,19.66,-97.29,30370,-99,-99,Norte de Veracruz,Lomer?o,27.27429,12.82895,-99,-99,18.85306,NA,NA,NA,NA,NA,0
30375,01/03/2019,21.07,-97.55,30375,-99,-99,Norte de Veracruz,Lomer?o,30.30231,21.16464,-99,-99,24.78995,NA,NA,NA,NA,NA,0
30375,02/03/2019,21.07,-97.55,30375,-99,-99,Norte de Veracruz,Lomer?o,30.56094,21.51627,-99,-99,25.17099,NA,NA,NA,NA,NA,0
30377,01/03/2019,21.12,-97.41,30377,-99,-99,Norte de Veracruz,Lomer?o,29.63248,21.42966,-99,-99,24.70166,NA,NA,NA,NA,NA,0
30377,02/03/2019,21.12,-97.41,30377,-99,-99,Norte de Veracruz,Lomer?o,29.86179,21.79596,-99,-99,25.05145,NA,NA,NA,NA,NA,0
30382,01/03/2019,20.76,-98.34,30382,-99,-99,Panuco,Sierra,29.90509,16.62857,-99,-99,21.80725,NA,NA,NA,NA,NA,0
30382,02/03/2019,20.76,-98.34,30382,-99,-99,Panuco,Sierra,30.54587,17.19501,-99,-99,22.54095,NA,NA,NA,NA,NA,0
30384,01/03/2019,19.83,-97.3,30384,-99,-99,Norte de Veracruz,Sierra,26.88577,11.65863,-99,-99,18.37012,NA,NA,NA,NA,NA,0
30384,02/03/2019,19.83,-97.3,30384,-99,-99,Norte de Veracruz,Sierra,28.56476,14.51978,-99,-99,20.36877,NA,NA,NA,NA,NA,0
30452,01/03/2019,19.51,-96.95,30452,-99,-99,Papaloapan,Lomer?o,27.81961,13.37003,-99,-99,19.82977,NA,NA,NA,NA,NA,0
30452,02/03/2019,19.51,-96.95,30452,-99,-99,Papaloapan,Lomer?o,28.90784,15.91525,-99,-99,21.2074,NA,NA,NA,NA,NA,0
30453,01/03/2019,19.43,-97.09,30453,-99,-99,Papaloapan,Sierra,26.99481,11.59534,-99,-99,18.48456,NA,NA,NA,NA,NA,0
30453,02/03/2019,19.43,-97.09,30453,-99,-99,Papaloapan,Sierra,28.07169,14.58902,-99,-99,20.0932,NA,NA,NA,NA,NA,0
30454,01/03/2019,19.61,-96.88,30454,-99,-99,Papaloapan,Lomer?o,28.07449,14.13708,-99,-99,20.35675,NA,NA,NA,NA,NA,0
30454,02/03/2019,19.61,-96.88,30454,-99,-99,Papaloapan,Lomer?o,29.15182,16.47433,-99,-99,21.65991,NA,NA,NA,NA,NA,0
30455,01/03/2019,19.61,-97.03,30455,-99,-99,Papaloapan,Sierra,27.6438,13.2384,-99,-99,19.67767,NA,NA,NA,NA,NA,0
30455,02/03/2019,19.61,-97.03,30455,-99,-99,Papaloapan,Sierra,28.76511,15.77481,-99,-99,21.10721,NA,NA,NA,NA,NA,0
30457,01/03/2019,18.23,-95.45,30457,-99,-99,Papaloapan,Llanura,31.27692,20.18768,-99,-99,25.2709,NA,NA,NA,NA,NA,0
30457,02/03/2019,18.23,-95.45,30457,-99,-99,Papaloapan,Llanura,32.01218,21.61871,-99,-99,26.02631,NA,NA,NA,NA,NA,0
30458,01/03/2019,18.14,-94.77,30458,-99,-99,Coatzacoalcos,Lomer?o,30.29236,20.32339,-99,-99,24.93579,NA,NA,NA,NA,NA,0
30458,02/03/2019,18.14,-94.77,30458,-99,-99,Coatzacoalcos,Lomer?o,30.00226,21.54608,-99,-99,25.28134,NA,NA,NA,NA,NA,0
31001,01/03/2019,20.65,-89.68,31001,-99,-99,Yucatan Norte,Llanura,34.93945,21.3472,-99,-99,27.79498,NA,NA,NA,NA,NA,0
31001,02/03/2019,20.65,-89.68,31001,-99,-99,Yucatan Norte,Llanura,35.45203,21.48694,-99,-99,28.0834,NA,NA,NA,NA,NA,0
31002,01/03/2019,19.87,-89.22,31002,-99,-99,Yucatan Este,Lomer?o,34.60257,20.01797,-99,-99,26.70453,NA,NA,NA,NA,NA,0
31002,02/03/2019,19.87,-89.22,31002,-99,-99,Yucatan Este,Lomer?o,34.59753,20.56177,-99,-99,27.16168,NA,NA,NA,NA,NA,0
31003,01/03/2019,21.21,-88.8,31003,-99,-99,Yucatan Norte,Llanura,33.06552,21.54065,-99,-99,27.09354,NA,NA,NA,NA,NA,0
31003,02/03/2019,21.21,-88.8,31003,-99,-99,Yucatan Norte,Llanura,33.49179,22.30566,-99,-99,27.65775,NA,NA,NA,NA,NA,0
31004,01/03/2019,20.85,-90.4,31004,-99,-99,Yucatan Norte,Playa o Barra,31.17883,23.55991,-99,-99,27.30185,NA,NA,NA,NA,NA,0
31004,02/03/2019,20.85,-90.4,31004,-99,-99,Yucatan Norte,Playa o Barra,31.35187,23.80832,-99,-99,27.38318,NA,NA,NA,NA,NA,0
31005,01/03/2019,20.43,-89.76,31005,-99,-99,Yucatan Norte,Llanura,35.09772,21.23611,-99,-99,27.80933,NA,NA,NA,NA,NA,0
31005,02/03/2019,20.43,-89.76,31005,-99,-99,Yucatan Norte,Llanura,35.61392,21.35593,-99,-99,28.07355,NA,NA,NA,NA,NA,0
31007,01/03/2019,21.29,-89.61,31007,-99,-99,Yucatan Norte,Playa o Barra,31.05933,23.26816,-99,-99,27.05814,NA,NA,NA,NA,NA,0
31007,02/03/2019,21.29,-89.61,31007,-99,-99,Yucatan Norte,Playa o Barra,31.2019,23.49371,-99,-99,27.29742,NA,NA,NA,NA,NA,0
31008,01/03/2019,20.39,-88.48,31008,-99,-99,Yucatan Norte,Llanura,34.20056,19.9953,-99,-99,26.50385,NA,NA,NA,NA,NA,0
31008,02/03/2019,20.39,-88.48,31008,-99,-99,Yucatan Norte,Llanura,34.65503,21.1084,-99,-99,27.3302,NA,NA,NA,NA,NA,0
31009,01/03/2019,20.36,-89.48,31009,-99,-99,Yucatan Norte,Llanura,34.89664,20.31165,-99,-99,27.12418,NA,NA,NA,NA,NA,0
31009,02/03/2019,20.36,-89.48,31009,-99,-99,Yucatan Norte,Llanura,35.23395,20.76108,-99,-99,27.58606,NA,NA,NA,NA,NA,0
31010,01/03/2019,21.39,-88.89,31010,-99,-99,Yucatan Norte,Playa o Barra,31.28296,22.42249,-99,-99,26.75882,NA,NA,NA,NA,NA,0
31010,02/03/2019,21.39,-88.89,31010,-99,-99,Yucatan Norte,Playa o Barra,31.58282,23.12381,-99,-99,27.27826,NA,NA,NA,NA,NA,0
31011,01/03/2019,20.84,-88.53,31011,-99,-99,Yucatan Norte,Llanura,34.50238,20.43146,-99,-99,27.02277,NA,NA,NA,NA,NA,0
31011,02/03/2019,20.84,-88.53,31011,-99,-99,Yucatan Norte,Llanura,35.01242,21.31299,-99,-99,27.70538,NA,NA,NA,NA,NA,0
31012,01/03/2019,21.52,-87.68,31012,-99,-99,NaN,NaN,30.24045,22.42938,-99,-99,25.94891,NA,NA,NA,NA,NA,0
31012,02/03/2019,21.52,-87.68,31012,-99,-99,NaN,NaN,30.61804,22.74335,-99,-99,26.41107,NA,NA,NA,NA,NA,0
31013,01/03/2019,21.01,-88.28,31013,-99,-99,Yucatan Norte,Llanura,34.05219,20.57153,-99,-99,26.70465,NA,NA,NA,NA,NA,0
31013,02/03/2019,21.01,-88.28,31013,-99,-99,Yucatan Norte,Llanura,34.61545,21.28577,-99,-99,27.37152,NA,NA,NA,NA,NA,0
31014,01/03/2019,19.96,-88.95,31014,-99,-99,Yucatan Norte,Llanura,34.63028,20.81934,-99,-99,26.86865,NA,NA,NA,NA,NA,0
31014,02/03/2019,19.96,-88.95,31014,-99,-99,Yucatan Norte,Llanura,34.65851,20.95444,-99,-99,27.31021,NA,NA,NA,NA,NA,0
31015,01/03/2019,20.94,-89.03,31015,-99,-99,Yucatan Norte,Llanura,34.84229,21.01947,-99,-99,27.63327,NA,NA,NA,NA,NA,0
31015,02/03/2019,20.94,-89.03,31015,-99,-99,Yucatan Norte,Llanura,35.40646,21.57773,-99,-99,28.13043,NA,NA,NA,NA,NA,0
31016,01/03/2019,20.91,-89.96,31016,-99,-99,Yucatan Norte,Llanura,34.21786,22.58603,-99,-99,28.14084,NA,NA,NA,NA,NA,0
31016,02/03/2019,20.91,-89.96,31016,-99,-99,Yucatan Norte,Llanura,34.61523,22.6929,-99,-99,28.30743,NA,NA,NA,NA,NA,0
31017,01/03/2019,21.39,-88.15,31017,-99,-99,Yucatan Norte,Llanura,32.65738,20.94281,-99,-99,26.40091,NA,NA,NA,NA,NA,0
31017,02/03/2019,21.39,-88.15,31017,-99,-99,Yucatan Norte,Llanura,33.16113,21.88736,-99,-99,27.11353,NA,NA,NA,NA,NA,0
31018,01/03/2019,20.6,-90,31018,-99,-99,Yucatan Norte,Llanura,34.95035,21.97284,-99,-99,28.17267,NA,NA,NA,NA,NA,0
31018,02/03/2019,20.6,-90,31018,-99,-99,Yucatan Norte,Llanura,35.49731,21.91595,-99,-99,28.30368,NA,NA,NA,NA,NA,0
31020,01/03/2019,21.08,-89.28,31020,-99,-99,Yucatan Norte,Llanura,34.13052,21.94934,-99,-99,27.8432,NA,NA,NA,NA,NA,0
31020,02/03/2019,21.08,-89.28,31020,-99,-99,Yucatan Norte,Llanura,34.66473,22.16351,-99,-99,28.164,NA,NA,NA,NA,NA,0
31021,01/03/2019,20.49,-89.71,31021,-99,-99,Yucatan Norte,Llanura,35.08081,21.1261,-99,-99,27.72589,NA,NA,NA,NA,NA,0
31021,02/03/2019,20.49,-89.71,31021,-99,-99,Yucatan Norte,Llanura,35.58884,21.25613,-99,-99,28.01257,NA,NA,NA,NA,NA,0
31022,01/03/2019,20.12,-88.95,31022,-99,-99,Yucatan Norte,Llanura,34.65143,20.61441,-99,-99,26.87021,NA,NA,NA,NA,NA,0
31022,02/03/2019,20.12,-88.95,31022,-99,-99,Yucatan Norte,Llanura,34.76773,20.97443,-99,-99,27.39658,NA,NA,NA,NA,NA,0
31024,01/03/2019,21.59,-88.15,31024,-99,-99,Yucatan Norte,Playa o Barra,31.2337,21.68848,-99,-99,26.16858,NA,NA,NA,NA,NA,0
31024,02/03/2019,21.59,-88.15,31024,-99,-99,Yucatan Norte,Playa o Barra,31.64761,22.5394,-99,-99,26.77261,NA,NA,NA,NA,NA,0
31025,01/03/2019,20.2,-89.28,31025,-99,-99,Yucatan Norte,Llanura,34.73306,20.0314,-99,-99,26.85211,NA,NA,NA,NA,NA,0
31025,02/03/2019,20.2,-89.28,31025,-99,-99,Yucatan Norte,Llanura,34.90872,20.66049,-99,-99,27.35217,NA,NA,NA,NA,NA,0
31027,01/03/2019,20.33,-89.64,31027,-99,-99,Yucatan Norte,Lomer?o,34.96548,20.64819,-99,-99,27.37836,NA,NA,NA,NA,NA,0
31027,02/03/2019,20.33,-89.64,31027,-99,-99,Yucatan Norte,Lomer?o,35.35574,21.01248,-99,-99,27.77176,NA,NA,NA,NA,NA,0
31029,01/03/2019,21.17,-90.03,31029,-99,-99,NaN,NaN,31.86481,23.3071,-99,-99,27.46631,NA,NA,NA,NA,NA,0
31029,02/03/2019,21.17,-90.03,31029,-99,-99,NaN,NaN,32.14386,23.52469,-99,-99,27.63971,NA,NA,NA,NA,NA,0
31030,01/03/2019,20.6,-89.01,31030,-99,-99,Yucatan Norte,Llanura,34.75266,20.20486,-99,-99,27.05313,NA,NA,NA,NA,NA,0
31030,02/03/2019,20.6,-89.01,31030,-99,-99,Yucatan Norte,Llanura,35.21606,20.96008,-99,-99,27.72351,NA,NA,NA,NA,NA,0
31031,01/03/2019,21.34,-89.27,31031,-99,-99,Yucatan Norte,Playa o Barra,30.90881,23.24234,-99,-99,26.93872,NA,NA,NA,NA,NA,0
31031,02/03/2019,21.34,-89.27,31031,-99,-99,Yucatan Norte,Playa o Barra,30.94208,23.49527,-99,-99,27.21509,NA,NA,NA,NA,NA,0
31032,01/03/2019,20.64,-89.46,31032,-99,-99,Yucatan Norte,Llanura,34.99582,20.77426,-99,-99,27.48596,NA,NA,NA,NA,NA,0
31032,02/03/2019,20.64,-89.46,31032,-99,-99,Yucatan Norte,Llanura,35.49438,21.06354,-99,-99,27.90253,NA,NA,NA,NA,NA,0
31033,01/03/2019,20.21,-89.29,31033,-99,-99,Yucatan Norte,Llanura,34.74216,20.03693,-99,-99,26.86371,NA,NA,NA,NA,NA,0
31033,02/03/2019,20.21,-89.29,31033,-99,-99,Yucatan Norte,Llanura,34.92725,20.66013,-99,-99,27.36298,NA,NA,NA,NA,NA,0
31034,01/03/2019,21.16,-88.17,31034,-99,-99,Yucatan Norte,Llanura,33.56482,20.66464,-99,-99,26.54727,NA,NA,NA,NA,NA,0
31034,02/03/2019,21.16,-88.17,31034,-99,-99,Yucatan Norte,Llanura,34.11615,21.44437,-99,-99,27.23611,NA,NA,NA,NA,NA,0
31035,01/03/2019,20.23,-89.11,31035,-99,-99,Yucatan Norte,Llanura,34.71753,20.21643,-99,-99,26.88275,NA,NA,NA,NA,NA,0
31035,02/03/2019,20.23,-89.11,31035,-99,-99,Yucatan Norte,Llanura,34.92712,20.78342,-99,-99,27.42267,NA,NA,NA,NA,NA,0
31036,01/03/2019,20.69,-88.2,31036,-99,-99,Yucatan Norte,Llanura,33.83371,19.8786,-99,-99,26.19885,NA,NA,NA,NA,NA,0
31036,02/03/2019,20.69,-88.2,31036,-99,-99,Yucatan Norte,Llanura,34.41504,21.18463,-99,-99,27.06219,NA,NA,NA,NA,NA,0
31037,01/03/2019,20.34,-89.48,31037,-99,-99,Yucatan Norte,Llanura,34.88144,20.28214,-99,-99,27.099,NA,NA,NA,NA,NA,0
31037,02/03/2019,20.34,-89.48,31037,-99,-99,Yucatan Norte,Llanura,35.20273,20.75204,-99,-99,27.56409,NA,NA,NA,NA,NA,0
31038,01/03/2019,20.1,-89.46,31038,-99,-99,Yucatan Norte,Lomer?o,34.68546,19.91281,-99,-99,26.78162,NA,NA,NA,NA,NA,0
31038,02/03/2019,20.1,-89.46,31038,-99,-99,Yucatan Norte,Lomer?o,34.80057,20.64432,-99,-99,27.28427,NA,NA,NA,NA,NA,0
31039,01/03/2019,20.53,-88.83,31039,-99,-99,Yucatan Norte,Llanura,34.63544,19.97046,-99,-99,26.87424,NA,NA,NA,NA,NA,0
31039,02/03/2019,20.53,-88.83,31039,-99,-99,Yucatan Norte,Llanura,35.09412,20.93832,-99,-99,27.66394,NA,NA,NA,NA,NA,0
31040,01/03/2019,20.86,-90.4,31040,-99,-99,Yucatan Norte,Playa o Barra,31.15533,23.5741,-99,-99,27.2926,NA,NA,NA,NA,NA,0
31040,02/03/2019,20.86,-90.4,31040,-99,-99,Yucatan Norte,Playa o Barra,31.32385,23.8262,-99,-99,27.37549,NA,NA,NA,NA,NA,0
31042,01/03/2019,20.7,-88.22,31042,-99,-99,Yucatan Norte,Llanura,33.85529,19.90451,-99,-99,26.22638,NA,NA,NA,NA,NA,0
31042,02/03/2019,20.7,-88.22,31042,-99,-99,Yucatan Norte,Llanura,34.43472,21.18402,-99,-99,27.08151,NA,NA,NA,NA,NA,0
31045,01/03/2019,20.6,-89.02,31045,-99,-99,Yucatan Norte,Llanura,34.76221,20.21976,-99,-99,27.06506,NA,NA,NA,NA,NA,0
31045,02/03/2019,20.6,-89.02,31045,-99,-99,Yucatan Norte,Llanura,35.22589,20.9577,-99,-99,27.72659,NA,NA,NA,NA,NA,0
31051,01/03/2019,21.02,-89.88,31051,-99,-99,Yucatan Norte,Llanura,33.59976,22.79672,-99,-99,27.97897,NA,NA,NA,NA,NA,0
31051,02/03/2019,21.02,-89.88,31051,-99,-99,Yucatan Norte,Llanura,33.96246,22.96411,-99,-99,28.16556,NA,NA,NA,NA,NA,0
31052,01/03/2019,20.88,-89.75,31052,-99,-99,Yucatan Norte,Llanura,34.49249,22.20618,-99,-99,28.09039,NA,NA,NA,NA,NA,0
31052,02/03/2019,20.88,-89.75,31052,-99,-99,Yucatan Norte,Llanura,34.97076,22.33582,-99,-99,28.31097,NA,NA,NA,NA,NA,0
31054,01/03/2019,21.3,-88.27,31054,-99,-99,Yucatan Norte,Llanura,32.88809,20.95273,-99,-99,26.49191,NA,NA,NA,NA,NA,0
31054,02/03/2019,21.3,-88.27,31054,-99,-99,Yucatan Norte,Llanura,33.39603,21.82745,-99,-99,27.18268,NA,NA,NA,NA,NA,0
31056,01/03/2019,21.11,-89.45,31056,-99,-99,Yucatan Norte,Llanura,33.79819,22.1813,-99,-99,27.80423,NA,NA,NA,NA,NA,0
31056,02/03/2019,21.11,-89.45,31056,-99,-99,Yucatan Norte,Llanura,34.28061,22.35669,-99,-99,28.09573,NA,NA,NA,NA,NA,0
31057,01/03/2019,21.07,-89.52,31057,-99,-99,Yucatan Norte,Llanura,34.13602,22.09811,-99,-99,27.92249,NA,NA,NA,NA,NA,0
31057,02/03/2019,21.07,-89.52,31057,-99,-99,Yucatan Norte,Llanura,34.66348,22.26782,-99,-99,28.20929,NA,NA,NA,NA,NA,0
31058,01/03/2019,20.49,-90.08,31058,-99,-99,Yucatan Norte,Llanura,34.92636,21.81308,-99,-99,28.10281,NA,NA,NA,NA,NA,0
31058,02/03/2019,20.49,-90.08,31058,-99,-99,Yucatan Norte,Llanura,35.4895,21.77777,-99,-99,28.24167,NA,NA,NA,NA,NA,0
31059,01/03/2019,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,34.70599,20.03427,-99,-99,26.82104,NA,NA,NA,NA,NA,0
31059,02/03/2019,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,34.85373,20.67078,-99,-99,27.32367,NA,NA,NA,NA,NA,0
31060,01/03/2019,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,34.77063,20.05923,-99,-99,26.90063,NA,NA,NA,NA,NA,0
31060,02/03/2019,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,34.9841,20.66049,-99,-99,27.39645,NA,NA,NA,NA,NA,0
31061,01/03/2019,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,34.82352,20.14023,-99,-99,26.9823,NA,NA,NA,NA,NA,0
31061,02/03/2019,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,35.08722,20.68506,-99,-99,27.46704,NA,NA,NA,NA,NA,0
31062,01/03/2019,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,34.8092,20.16824,-99,-99,27.00058,NA,NA,NA,NA,NA,0
31062,02/03/2019,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,35.04883,20.75037,-99,-99,27.4761,NA,NA,NA,NA,NA,0
31063,01/03/2019,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,34.95609,20.5238,-99,-99,27.2865,NA,NA,NA,NA,NA,0
31063,02/03/2019,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,35.34973,20.88318,-99,-99,27.70789,NA,NA,NA,NA,NA,0
31064,01/03/2019,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,35.013,20.70761,-99,-99,27.42712,NA,NA,NA,NA,NA,0
31064,02/03/2019,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,35.46429,20.97281,-99,-99,27.81363,NA,NA,NA,NA,NA,0
31065,01/03/2019,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,34.98697,21.24664,-99,-99,27.81653,NA,NA,NA,NA,NA,0
31065,02/03/2019,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,35.57352,21.47394,-99,-99,28.18057,NA,NA,NA,NA,NA,0
31068,01/03/2019,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,32.93204,20.74615,-99,-99,26.10117,NA,NA,NA,NA,NA,0
31068,02/03/2019,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,33.58737,21.29199,-99,-99,26.82288,NA,NA,NA,NA,NA,0
31069,01/03/2019,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.35007,20.03156,-99,-99,26.02557,NA,NA,NA,NA,NA,0
31069,02/03/2019,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.94208,21.34702,-99,-99,26.89737,NA,NA,NA,NA,NA,0
31070,01/03/2019,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,34.98578,21.14871,-99,-99,27.76526,NA,NA,NA,NA,NA,0
31070,02/03/2019,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,35.57495,21.44165,-99,-99,28.16342,NA,NA,NA,NA,NA,0
31071,01/03/2019,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,34.72269,20.44928,-99,-99,27.21121,NA,NA,NA,NA,NA,0
31071,02/03/2019,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.2153,21.24744,-99,-99,27.86288,NA,NA,NA,NA,NA,0
31072,01/03/2019,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,34.89209,20.24524,-99,-99,27.08209,NA,NA,NA,NA,NA,0
31072,02/03/2019,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,35.25098,20.71973,-99,-99,27.58194,NA,NA,NA,NA,NA,0
31073,01/03/2019,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,34.64563,20.44836,-99,-99,26.82263,NA,NA,NA,NA,NA,0
31073,02/03/2019,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,34.72086,20.87689,-99,-99,27.32266,NA,NA,NA,NA,NA,0
31074,01/03/2019,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,33.95499,20.55273,-99,-99,26.61804,NA,NA,NA,NA,NA,0
31074,02/03/2019,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,34.52542,21.26178,-99,-99,27.29532,NA,NA,NA,NA,NA,0
31075,01/03/2019,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.16342,20.38239,-99,-99,26.08856,NA,NA,NA,NA,NA,0
31075,02/03/2019,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.77203,21.37802,-99,-99,26.8869,NA,NA,NA,NA,NA,0
31077,01/03/2019,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,33.83084,22.44144,-99,-99,27.96747,NA,NA,NA,NA,NA,0
31077,02/03/2019,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,34.28156,22.46295,-99,-99,28.06744,NA,NA,NA,NA,NA,0
31078,01/03/2019,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,34.08109,22.29062,-99,-99,27.98065,NA,NA,NA,NA,NA,0
31078,02/03/2019,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,34.57257,22.45776,-99,-99,28.23413,NA,NA,NA,NA,NA,0
31082,01/03/2019,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,33.82596,21.11813,-99,-99,27.17462,NA,NA,NA,NA,NA,0
31082,02/03/2019,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.29379,21.90213,-99,-99,27.76215,NA,NA,NA,NA,NA,0
31083,01/03/2019,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,31.68176,21.90796,-99,-99,26.62656,NA,NA,NA,NA,NA,0
31083,02/03/2019,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.08084,22.73627,-99,-99,27.23209,NA,NA,NA,NA,NA,0
31084,01/03/2019,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,33.5549,20.55209,-99,-99,26.34967,NA,NA,NA,NA,NA,0
31084,02/03/2019,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.16946,21.22449,-99,-99,27.06223,NA,NA,NA,NA,NA,0
31085,01/03/2019,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,34.60141,19.91409,-99,-99,26.68588,NA,NA,NA,NA,NA,0
31085,02/03/2019,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,34.58984,20.50684,-99,-99,27.1438,NA,NA,NA,NA,NA,0
31086,01/03/2019,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,33.29639,20.5116,-99,-99,26.20245,NA,NA,NA,NA,NA,0
31086,02/03/2019,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,33.91522,21.29669,-99,-99,26.95197,NA,NA,NA,NA,NA,0
31088,01/03/2019,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,34.51276,20.1246,-99,-99,26.87796,NA,NA,NA,NA,NA,0
31088,02/03/2019,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.00137,21.13519,-99,-99,27.64383,NA,NA,NA,NA,NA,0
31089,01/03/2019,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,32.88245,20.91006,-99,-99,26.36246,NA,NA,NA,NA,NA,0
31089,02/03/2019,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,33.42358,21.65164,-99,-99,27.04553,NA,NA,NA,NA,NA,0
31090,01/03/2019,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,34.6456,22.10419,-99,-99,28.09039,NA,NA,NA,NA,NA,0
31090,02/03/2019,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,35.12952,22.15979,-99,-99,28.27191,NA,NA,NA,NA,NA,0
31091,01/03/2019,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,33.47278,22.3107,-99,-99,27.71185,NA,NA,NA,NA,NA,0
31091,02/03/2019,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,33.90424,22.49069,-99,-99,27.99838,NA,NA,NA,NA,NA,0
31094,01/03/2019,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,32.26727,22.27948,-99,-99,27.10794,NA,NA,NA,NA,NA,0
31094,02/03/2019,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,32.56824,22.78857,-99,-99,27.53729,NA,NA,NA,NA,NA,0
31098,01/03/2019,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,34.57144,21.70871,-99,-99,27.92792,NA,NA,NA,NA,NA,0
31098,02/03/2019,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.16849,21.95721,-99,-99,28.27258,NA,NA,NA,NA,NA,0
31100,01/03/2019,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,34.99774,20.96521,-99,-99,27.63455,NA,NA,NA,NA,NA,0
31100,02/03/2019,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,35.54773,21.25018,-99,-99,28.04239,NA,NA,NA,NA,NA,0
