,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
4782,19174,01/03/2019,25.54,-100.01,19174,-99.0,-99.0,Bravo Conchos,Lomer?o,30.94366,15.74329,-99.0,-99.0,22.02002,,,,,,0
4783,19174,02/03/2019,25.54,-100.01,19174,-99.0,-99.0,Bravo Conchos,Lomer?o,32.96442,16.25266,-99.0,-99.0,22.91257,,,,,,0
4796,19188,01/03/2019,24.98,-99.44,19188,-99.0,-99.0,San Fernando Soto La Mar.,Lomer?o,33.26379,17.63538,-99.0,-99.0,24.60211,,,,,,0
4797,19188,02/03/2019,24.98,-99.44,19188,-99.0,-99.0,San Fernando Soto La Mar.,Lomer?o,35.75119,18.10788,-99.0,-99.0,25.42209,,,,,,0
4798,19189,01/03/2019,25.15,-99.93,19189,-99.0,-99.0,Bravo Conchos,Lomer?o,30.29147,14.31223,-99.0,-99.0,21.04211,,,,,,0
4799,19189,02/03/2019,25.15,-99.93,19189,-99.0,-99.0,Bravo Conchos,Lomer?o,33.02191,14.57681,-99.0,-99.0,21.8573,,,,,,0
4800,19190,01/03/2019,25.17,-99.32,19190,-99.0,-99.0,San Fernando Soto La Mar.,Lomer?o,33.45709,18.07562,-99.0,-99.0,24.8299,,,,,,0
4801,19190,02/03/2019,25.17,-99.32,19190,-99.0,-99.0,San Fernando Soto La Mar.,Lomer?o,35.64688,18.77545,-99.0,-99.0,25.70462,,,,,,0
4804,19199,01/03/2019,26.57,-99.8,19199,-99.0,-99.0,Bravo Conchos,Lomer?o,32.1011,16.78806,-99.0,-99.0,23.01218,,,,,,0
4805,19199,02/03/2019,26.57,-99.8,19199,-99.0,-99.0,Bravo Conchos,Lomer?o,32.91522,16.73056,-99.0,-99.0,23.65567,,,,,,0
4806,19200,01/03/2019,25.54,-100.12,19200,-99.0,-99.0,Bravo Conchos,Lomer?o,30.72467,15.40192,-99.0,-99.0,21.7283,,,,,,0
4807,19200,02/03/2019,25.54,-100.12,19200,-99.0,-99.0,Bravo Conchos,Lomer?o,32.80951,15.8392,-99.0,-99.0,22.62195,,,,,,0
4838,20017,01/03/2019,17.45,-95.38,20017,-99.0,-99.0,Papaloapan,Lomer?o,32.26767,18.49713,-99.0,-99.0,24.81519,,,,,,0
4839,20017,02/03/2019,17.45,-95.38,20017,-99.0,-99.0,Papaloapan,Lomer?o,31.37494,19.32523,-99.0,-99.0,25.03937,,,,,,0
4868,20033,01/03/2019,17.82,-98.07,20033,-99.0,-99.0,Balsas,Lomer?o,32.10388,13.69891,-99.0,-99.0,21.88593,,,,,,0
4869,20033,02/03/2019,17.82,-98.07,20033,-99.0,-99.0,Balsas,Lomer?o,34.18231,14.35751,-99.0,-99.0,23.21552,,,,,,0
4888,20043,01/03/2019,16.44,-95.45,20043,-99.0,-99.0,Tehuantepec,Lomer?o,33.6853,18.71289,-99.0,-99.0,25.19315,,,,,,0
4889,20043,02/03/2019,16.44,-95.45,20043,-99.0,-99.0,Tehuantepec,Lomer?o,33.38797,18.90604,-99.0,-99.0,25.46542,,,,,,0
4890,20044,01/03/2019,17.07,-96.88,20044,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.73987,10.82706,-99.0,-99.0,19.23325,,,,,,0
4891,20044,02/03/2019,17.07,-96.88,20044,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.30078,11.017,-99.0,-99.0,19.18753,,,,,,0
4892,20045,01/03/2019,17.33,-95.43,20045,-99.0,-99.0,Coatzacoalcos,Lomer?o,32.29755,17.94348,-99.0,-99.0,24.47314,,,,,,0
4893,20045,02/03/2019,17.33,-95.43,20045,-99.0,-99.0,Coatzacoalcos,Lomer?o,31.15021,18.78122,-99.0,-99.0,24.65012,,,,,,0
4902,20050,01/03/2019,17.35,-98.02,20050,-99.0,-99.0,Balsas,Lomer?o,31.44156,13.5127,-99.0,-99.0,21.21112,,,,,,0
4903,20050,02/03/2019,17.35,-98.02,20050,-99.0,-99.0,Balsas,Lomer?o,33.28085,14.17804,-99.0,-99.0,22.2381,,,,,,0
4912,20055,01/03/2019,17.97,-96.45,20055,-99.0,-99.0,Papaloapan,Lomer?o,29.24603,17.27255,-99.0,-99.0,22.72964,,,,,,0
4913,20055,02/03/2019,17.97,-96.45,20055,-99.0,-99.0,Papaloapan,Lomer?o,29.76538,18.64047,-99.0,-99.0,23.41205,,,,,,0
4914,20056,01/03/2019,17.55,-95.29,20056,-99.0,-99.0,Papaloapan,Lomer?o,32.38367,18.99106,-99.0,-99.0,25.16974,,,,,,0
4915,20056,02/03/2019,17.55,-95.29,20056,-99.0,-99.0,Papaloapan,Lomer?o,31.58215,19.85815,-99.0,-99.0,25.39847,,,,,,0
4970,20088,01/03/2019,16.37,-98.05,20088,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,31.99094,22.46609,-99.0,-99.0,26.26025,,,,,,0
4971,20088,02/03/2019,16.37,-98.05,20088,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,32.64456,22.86533,-99.0,-99.0,26.61285,,,,,,0
4980,20095,01/03/2019,17.28,-95.62,20095,-99.0,-99.0,Papaloapan,Lomer?o,32.12234,17.32239,-99.0,-99.0,24.01721,,,,,,0
4981,20095,02/03/2019,17.28,-95.62,20095,-99.0,-99.0,Papaloapan,Lomer?o,30.84357,18.24622,-99.0,-99.0,24.19513,,,,,,0
5004,20108,01/03/2019,17.72,-97.78,20108,-99.0,-99.0,Balsas,Lomer?o,29.952,11.53699,-99.0,-99.0,19.58813,,,,,,0
5005,20108,02/03/2019,17.72,-97.78,20108,-99.0,-99.0,Balsas,Lomer?o,31.3504,12.20688,-99.0,-99.0,20.57336,,,,,,0
5006,20109,01/03/2019,16.73,-96.58,20109,-99.0,-99.0,Tehuantepec,Lomer?o,30.63922,12.70227,-99.0,-99.0,20.42255,,,,,,0
5007,20109,02/03/2019,16.73,-96.58,20109,-99.0,-99.0,Tehuantepec,Lomer?o,30.28329,12.47223,-99.0,-99.0,20.47507,,,,,,0
5008,20110,01/03/2019,17.67,-98.08,20110,-99.0,-99.0,Balsas,Lomer?o,31.78891,13.32971,-99.0,-99.0,21.45862,,,,,,0
5009,20110,02/03/2019,17.67,-98.08,20110,-99.0,-99.0,Balsas,Lomer?o,33.88342,14.00491,-99.0,-99.0,22.74756,,,,,,0
5018,20115,01/03/2019,17.3,-98.07,20115,-99.0,-99.0,Balsas,Lomer?o,31.58826,13.87625,-99.0,-99.0,21.4389,,,,,,0
5019,20115,02/03/2019,17.3,-98.07,20115,-99.0,-99.0,Balsas,Lomer?o,33.37405,14.58749,-99.0,-99.0,22.41449,,,,,,0
5062,20138,01/03/2019,17.19,-95.37,20138,-99.0,-99.0,Coatzacoalcos,Lomer?o,32.84766,17.75964,-99.0,-99.0,24.55246,,,,,,0
5063,20138,02/03/2019,17.19,-95.37,20138,-99.0,-99.0,Coatzacoalcos,Lomer?o,31.18866,18.43695,-99.0,-99.0,24.56219,,,,,,0
5076,20146,01/03/2019,17.67,-98.22,20146,-99.0,-99.0,Balsas,Lomer?o,31.89337,13.43219,-99.0,-99.0,21.56085,,,,,,0
5077,20146,02/03/2019,17.67,-98.22,20146,-99.0,-99.0,Balsas,Lomer?o,33.9613,14.13809,-99.0,-99.0,22.83466,,,,,,0
5084,20151,01/03/2019,17.3,-96.9,20151,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.09451,10.45615,-99.0,-99.0,18.87244,,,,,,0
5085,20151,02/03/2019,17.3,-96.9,20151,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,28.34134,11.27301,-99.0,-99.0,18.69891,,,,,,0
5106,20162,01/03/2019,16.42,-95.6,20162,-99.0,-99.0,Tehuantepec,Lomer?o,33.62393,18.37994,-99.0,-99.0,24.96469,,,,,,0
5107,20162,02/03/2019,16.42,-95.6,20162,-99.0,-99.0,Tehuantepec,Lomer?o,33.25153,18.64777,-99.0,-99.0,25.22964,,,,,,0
5108,20163,01/03/2019,17.65,-97.81,20163,-99.0,-99.0,Balsas,Lomer?o,30.18076,11.80734,-99.0,-99.0,19.82495,,,,,,0
5109,20163,02/03/2019,17.65,-97.81,20163,-99.0,-99.0,Balsas,Lomer?o,31.70956,12.29315,-99.0,-99.0,20.78662,,,,,,0
5150,20188,01/03/2019,16.76,-97.99,20188,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,32.19177,18.05701,-99.0,-99.0,23.80072,,,,,,0
5151,20188,02/03/2019,16.76,-97.99,20188,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,33.25372,18.6001,-99.0,-99.0,24.29456,,,,,,0
5152,20189,01/03/2019,17.68,-95.89,20189,-99.0,-99.0,Papaloapan,Lomer?o,30.63815,17.59903,-99.0,-99.0,23.61218,,,,,,0
5153,20189,02/03/2019,17.68,-95.89,20189,-99.0,-99.0,Papaloapan,Lomer?o,30.83975,18.8266,-99.0,-99.0,24.22763,,,,,,0
5154,20190,01/03/2019,17.89,-97.82,20190,-99.0,-99.0,Balsas,Lomer?o,30.5249,12.00647,-99.0,-99.0,20.18924,,,,,,0
5155,20190,02/03/2019,17.89,-97.82,20190,-99.0,-99.0,Balsas,Lomer?o,32.0097,13.08551,-99.0,-99.0,21.40314,,,,,,0
5166,20205,01/03/2019,16.48,-98.13,20205,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,32.53598,22.05869,-99.0,-99.0,26.24777,,,,,,0
5167,20205,02/03/2019,16.48,-98.13,20205,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,33.1868,22.51956,-99.0,-99.0,26.61584,,,,,,0
5168,20206,01/03/2019,15.89,-96.19,20206,-99.0,-99.0,Costa de Oaxaca,Lomer?o,30.38177,19.02505,-99.0,-99.0,23.90305,,,,,,0
5169,20206,02/03/2019,15.89,-96.19,20206,-99.0,-99.0,Costa de Oaxaca,Lomer?o,30.90881,18.38821,-99.0,-99.0,23.92679,,,,,,0
5198,20238,01/03/2019,17.38,-95.52,20238,-99.0,-99.0,Papaloapan,Lomer?o,32.05072,17.87201,-99.0,-99.0,24.33652,,,,,,0
5199,20238,02/03/2019,17.38,-95.52,20238,-99.0,-99.0,Papaloapan,Lomer?o,31.08249,18.77167,-99.0,-99.0,24.58368,,,,,,0
5202,20245,01/03/2019,17.39,-97.19,20245,-99.0,-99.0,Papaloapan,Lomer?o,28.84482,10.65771,-99.0,-99.0,18.67419,,,,,,0
5203,20245,02/03/2019,17.39,-97.19,20245,-99.0,-99.0,Papaloapan,Lomer?o,28.95889,10.96173,-99.0,-99.0,18.79944,,,,,,0
5214,20264,01/03/2019,17.33,-95.5,20264,-99.0,-99.0,Coatzacoalcos,Lomer?o,32.14685,17.71384,-99.0,-99.0,24.27255,,,,,,0
5215,20264,02/03/2019,17.33,-95.5,20264,-99.0,-99.0,Coatzacoalcos,Lomer?o,31.02502,18.60254,-99.0,-99.0,24.47662,,,,,,0
5248,20293,01/03/2019,17.18,-95.17,20293,-99.0,-99.0,Coatzacoalcos,Lomer?o,33.76108,19.14359,-99.0,-99.0,25.74673,,,,,,0
5249,20293,02/03/2019,17.18,-95.17,20293,-99.0,-99.0,Coatzacoalcos,Lomer?o,32.02054,19.42709,-99.0,-99.0,25.6246,,,,,,0
5262,20306,01/03/2019,17.96,-98.07,20306,-99.0,-99.0,Balsas,Lomer?o,32.30353,13.93674,-99.0,-99.0,22.16324,,,,,,0
5263,20306,02/03/2019,17.96,-98.07,20306,-99.0,-99.0,Balsas,Lomer?o,34.36365,14.58337,-99.0,-99.0,23.5177,,,,,,0
5268,20310,01/03/2019,17.45,-98.0,20310,-99.0,-99.0,Balsas,Lomer?o,31.28903,13.03705,-99.0,-99.0,20.94186,,,,,,0
5269,20310,02/03/2019,17.45,-98.0,20310,-99.0,-99.0,Balsas,Lomer?o,33.21906,13.67615,-99.0,-99.0,22.05505,,,,,,0
5278,20319,01/03/2019,15.98,-95.69,20319,-99.0,-99.0,Costa de Oaxaca,Lomer?o,31.29803,21.84995,-99.0,-99.0,25.91348,,,,,,0
5279,20319,02/03/2019,15.98,-95.69,20319,-99.0,-99.0,Costa de Oaxaca,Lomer?o,32.37415,21.87115,-99.0,-99.0,26.52365,,,,,,0
5280,20320,01/03/2019,15.91,-95.84,20320,-99.0,-99.0,Costa de Oaxaca,Lomer?o,30.90662,21.38678,-99.0,-99.0,25.48062,,,,,,0
5281,20320,02/03/2019,15.91,-95.84,20320,-99.0,-99.0,Costa de Oaxaca,Lomer?o,31.82086,21.24545,-99.0,-99.0,25.9277,,,,,,0
5294,20329,01/03/2019,17.07,-96.72,20329,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.69891,10.88211,-99.0,-99.0,19.24884,,,,,,0
5295,20329,02/03/2019,17.07,-96.72,20329,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.19055,11.28592,-99.0,-99.0,19.26486,,,,,,0
5316,20350,01/03/2019,16.28,-97.83,20350,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,31.50867,21.67523,-99.0,-99.0,25.58762,,,,,,0
5317,20350,02/03/2019,16.28,-97.83,20350,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,32.23047,22.07379,-99.0,-99.0,25.9993,,,,,,0
5324,20356,01/03/2019,15.96,-95.7,20356,-99.0,-99.0,Costa de Oaxaca,Lomer?o,31.21716,21.94128,-99.0,-99.0,25.93054,,,,,,0
5325,20356,02/03/2019,15.96,-95.7,20356,-99.0,-99.0,Costa de Oaxaca,Lomer?o,32.27454,21.95676,-99.0,-99.0,26.52557,,,,,,0
5328,20364,01/03/2019,17.28,-96.88,20364,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.15671,10.48633,-99.0,-99.0,18.90738,,,,,,0
5329,20364,02/03/2019,17.28,-96.88,20364,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,28.42197,11.25168,-99.0,-99.0,18.742,,,,,,0
5330,20366,01/03/2019,16.92,-96.36,20366,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,30.02249,11.61679,-99.0,-99.0,19.73367,,,,,,0
5331,20366,02/03/2019,16.92,-96.36,20366,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,29.14227,12.93094,-99.0,-99.0,20.04037,,,,,,0
5334,20368,01/03/2019,17.53,-97.73,20368,-99.0,-99.0,Balsas,Lomer?o,29.48022,11.2291,-99.0,-99.0,19.14319,,,,,,0
5335,20368,02/03/2019,17.53,-97.73,20368,-99.0,-99.0,Balsas,Lomer?o,30.79794,11.34973,-99.0,-99.0,19.8671,,,,,,0
5340,20374,01/03/2019,17.22,-95.45,20374,-99.0,-99.0,Coatzacoalcos,Lomer?o,32.46799,17.40265,-99.0,-99.0,24.19299,,,,,,0
5341,20374,02/03/2019,17.22,-95.45,20374,-99.0,-99.0,Coatzacoalcos,Lomer?o,30.94373,18.22534,-99.0,-99.0,24.27707,,,,,,0
5364,20458,01/03/2019,16.25,-98.02,20458,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,31.17834,23.52429,-99.0,-99.0,26.5462,,,,,,0
5365,20458,02/03/2019,16.25,-98.02,20458,-99.0,-99.0,Costa Chica de Guerrero,Lomer?o,31.74243,23.80359,-99.0,-99.0,26.84207,,,,,,0
5398,21013,01/03/2019,18.23,-97.2,21013,-99.0,-99.0,Papaloapan,Lomer?o,27.52487,10.15079,-99.0,-99.0,17.76862,,,,,,0
5399,21013,02/03/2019,18.23,-97.2,21013,-99.0,-99.0,Papaloapan,Lomer?o,27.49628,12.66214,-99.0,-99.0,18.96408,,,,,,0
5418,21024,01/03/2019,18.53,-98.58,21024,-99.0,-99.0,Balsas,Lomer?o,32.73447,14.99991,-99.0,-99.0,22.88773,,,,,,0
5419,21024,02/03/2019,18.53,-98.58,21024,-99.0,-99.0,Balsas,Lomer?o,33.60791,15.73557,-99.0,-99.0,23.86249,,,,,,0
5442,21037,01/03/2019,19.87,-98.25,21037,-99.0,-99.0,Panuco,Lomer?o,25.00339,8.08789,-99.0,-99.0,15.66602,,,,,,0
5443,21037,02/03/2019,19.87,-98.25,21037,-99.0,-99.0,Panuco,Lomer?o,26.36032,10.83032,-99.0,-99.0,16.96048,,,,,,0
5458,21046,01/03/2019,19.16,-98.41,21046,-99.0,-99.0,Balsas,Lomer?o,28.47119,9.60358,-99.0,-99.0,17.91037,,,,,,0
5459,21046,02/03/2019,19.16,-98.41,21046,-99.0,-99.0,Balsas,Lomer?o,28.48212,11.00363,-99.0,-99.0,18.67242,,,,,,0
5462,21048,01/03/2019,18.04,-98.72,21048,-99.0,-99.0,Balsas,Lomer?o,33.75638,15.37585,-99.0,-99.0,23.65906,,,,,,0
5463,21048,02/03/2019,18.04,-98.72,21048,-99.0,-99.0,Balsas,Lomer?o,34.88751,16.7175,-99.0,-99.0,24.65991,,,,,,0
5484,21059,01/03/2019,19.71,-97.55,21059,-99.0,-99.0,Norte de Veracruz,Lomer?o,25.5249,8.69748,-99.0,-99.0,16.20151,,,,,,0
5485,21059,02/03/2019,19.71,-97.55,21059,-99.0,-99.0,Norte de Veracruz,Lomer?o,27.14453,12.2196,-99.0,-99.0,18.45148,,,,,,0
5488,21061,01/03/2019,20.13,-97.47,21061,-99.0,-99.0,Norte de Veracruz,Lomer?o,28.65759,14.4021,-99.0,-99.0,20.45789,,,,,,0
5489,21061,02/03/2019,20.13,-97.47,21061,-99.0,-99.0,Norte de Veracruz,Lomer?o,30.3638,16.5965,-99.0,-99.0,22.27649,,,,,,0
5516,21077,01/03/2019,19.35,-97.46,21077,-99.0,-99.0,Balsas,Lomer?o,24.33472,6.24487,-99.0,-99.0,14.36237,,,,,,0
5517,21077,02/03/2019,19.35,-97.46,21077,-99.0,-99.0,Balsas,Lomer?o,25.46783,10.06552,-99.0,-99.0,16.60468,,,,,,0
5612,21129,01/03/2019,19.62,-97.5,21129,-99.0,-99.0,Balsas,Lomer?o,24.95367,7.6615,-99.0,-99.0,15.43015,,,,,,0
5613,21129,02/03/2019,19.62,-97.5,21129,-99.0,-99.0,Balsas,Lomer?o,26.45923,11.42224,-99.0,-99.0,17.72653,,,,,,0
5614,21130,01/03/2019,19.8,-98.25,21130,-99.0,-99.0,Panuco,Lomer?o,25.17392,7.7796,-99.0,-99.0,15.59033,,,,,,0
5615,21130,02/03/2019,19.8,-98.25,21130,-99.0,-99.0,Panuco,Lomer?o,26.35651,10.60315,-99.0,-99.0,16.8797,,,,,,0
5624,21143,01/03/2019,20.14,-97.2,21143,-99.0,-99.0,Norte de Veracruz,Lomer?o,28.50848,16.10071,-99.0,-99.0,21.45343,,,,,,0
5625,21143,02/03/2019,20.14,-97.2,21143,-99.0,-99.0,Norte de Veracruz,Lomer?o,29.90305,17.86359,-99.0,-99.0,22.87372,,,,,,0
5636,21162,01/03/2019,19.81,-97.37,21162,-99.0,-99.0,Norte de Veracruz,Lomer?o,26.49573,10.72205,-99.0,-99.0,17.68393,,,,,,0
5637,21162,02/03/2019,19.81,-97.37,21162,-99.0,-99.0,Norte de Veracruz,Lomer?o,28.23169,13.80927,-99.0,-99.0,19.81497,,,,,,0
5716,21244,01/03/2019,19.49,-97.49,21244,-99.0,-99.0,Balsas,Lomer?o,24.25034,6.26291,-99.0,-99.0,14.3927,,,,,,0
5717,21244,02/03/2019,19.49,-97.49,21244,-99.0,-99.0,Balsas,Lomer?o,25.53314,10.25287,-99.0,-99.0,16.70016,,,,,,0
5718,22001,01/03/2019,20.19,-100.15,22001,-99.0,-99.0,Panuco,Lomer?o,27.42615,8.41333,-99.0,-99.0,17.20279,,,,,,0
5719,22001,02/03/2019,20.19,-100.15,22001,-99.0,-99.0,Panuco,Lomer?o,28.22299,10.30865,-99.0,-99.0,18.23712,,,,,,0
5724,22004,01/03/2019,20.5,-100.42,22004,-99.0,-99.0,Lerma Santiago,Lomer?o,29.38562,9.33594,-99.0,-99.0,18.75018,,,,,,0
5725,22004,02/03/2019,20.5,-100.42,22004,-99.0,-99.0,Lerma Santiago,Lomer?o,29.93353,11.48593,-99.0,-99.0,19.64575,,,,,,0
5728,22006,01/03/2019,20.52,-100.45,22006,-99.0,-99.0,Lerma Santiago,Lomer?o,29.51947,9.42435,-99.0,-99.0,18.85034,,,,,,0
5729,22006,02/03/2019,20.52,-100.45,22006,-99.0,-99.0,Lerma Santiago,Lomer?o,30.03201,11.495,-99.0,-99.0,19.7117,,,,,,0
5734,22009,01/03/2019,20.52,-100.18,22009,-99.0,-99.0,Panuco,Lomer?o,29.06888,9.37903,-99.0,-99.0,18.63254,,,,,,0
5735,22009,02/03/2019,20.52,-100.18,22009,-99.0,-99.0,Panuco,Lomer?o,29.80444,11.35098,-99.0,-99.0,19.18716,,,,,,0
5738,22011,01/03/2019,20.5,-100.13,22011,-99.0,-99.0,Panuco,Lomer?o,28.82465,9.21124,-99.0,-99.0,18.44778,,,,,,0
5739,22011,02/03/2019,20.5,-100.13,22011,-99.0,-99.0,Panuco,Lomer?o,29.58981,11.19257,-99.0,-99.0,19.01062,,,,,,0
5742,22015,01/03/2019,20.38,-100.0,22015,-99.0,-99.0,Panuco,Lomer?o,28.31918,8.97858,-99.0,-99.0,18.03555,,,,,,0
5743,22015,02/03/2019,20.38,-100.0,22015,-99.0,-99.0,Panuco,Lomer?o,29.13763,10.89963,-99.0,-99.0,18.6853,,,,,,0
5748,22018,01/03/2019,20.53,-100.43,22018,-99.0,-99.0,Lerma Santiago,Lomer?o,29.49417,9.42484,-99.0,-99.0,18.83807,,,,,,0
5749,22018,02/03/2019,20.53,-100.43,22018,-99.0,-99.0,Lerma Santiago,Lomer?o,30.01752,11.47824,-99.0,-99.0,19.67651,,,,,,0
5754,22022,01/03/2019,20.37,-100.0,22022,-99.0,-99.0,Panuco,Lomer?o,28.27399,8.95175,-99.0,-99.0,17.99533,,,,,,0
5755,22022,02/03/2019,20.37,-100.0,22022,-99.0,-99.0,Panuco,Lomer?o,29.09357,10.8714,-99.0,-99.0,18.66095,,,,,,0
5758,22025,01/03/2019,20.51,-99.9,22025,-99.0,-99.0,Panuco,Lomer?o,28.92859,9.49701,-99.0,-99.0,18.58133,,,,,,0
5759,22025,02/03/2019,20.51,-99.9,22025,-99.0,-99.0,Panuco,Lomer?o,29.755,11.34897,-99.0,-99.0,19.04623,,,,,,0
5760,22026,01/03/2019,20.79,-100.05,22026,-99.0,-99.0,Panuco,Lomer?o,29.26813,9.93661,-99.0,-99.0,18.77667,,,,,,0
5761,22026,02/03/2019,20.79,-100.05,22026,-99.0,-99.0,Panuco,Lomer?o,30.05157,11.61993,-99.0,-99.0,19.27982,,,,,,0
5764,22028,01/03/2019,20.39,-100.09,22028,-99.0,-99.0,Panuco,Lomer?o,28.43265,9.0032,-99.0,-99.0,18.11523,,,,,,0
5765,22028,02/03/2019,20.39,-100.09,22028,-99.0,-99.0,Panuco,Lomer?o,29.22458,10.95419,-99.0,-99.0,18.77194,,,,,,0
5772,22032,01/03/2019,20.42,-100.07,22032,-99.0,-99.0,Panuco,Lomer?o,28.53302,9.06421,-99.0,-99.0,18.20813,,,,,,0
5773,22032,02/03/2019,20.42,-100.07,22032,-99.0,-99.0,Panuco,Lomer?o,29.32611,11.01736,-99.0,-99.0,18.81992,,,,,,0
5774,22033,01/03/2019,20.13,-100.0,22033,-99.0,-99.0,Panuco,Lomer?o,26.98712,8.20071,-99.0,-99.0,16.85431,,,,,,0
5775,22033,02/03/2019,20.13,-100.0,22033,-99.0,-99.0,Panuco,Lomer?o,27.84341,10.06894,-99.0,-99.0,17.96844,,,,,,0
5786,22042,01/03/2019,20.46,-99.99,22042,-99.0,-99.0,Panuco,Lomer?o,28.61328,9.159,-99.0,-99.0,18.29822,,,,,,0
5787,22042,02/03/2019,20.46,-99.99,22042,-99.0,-99.0,Panuco,Lomer?o,29.42566,11.08572,-99.0,-99.0,18.84494,,,,,,0
5788,22043,01/03/2019,20.6,-100.21,22043,-99.0,-99.0,Lerma Santiago,Lomer?o,29.15366,9.47739,-99.0,-99.0,18.68082,,,,,,0
5789,22043,02/03/2019,20.6,-100.21,22043,-99.0,-99.0,Lerma Santiago,Lomer?o,29.86594,11.38959,-99.0,-99.0,19.25113,,,,,,0
5790,22045,01/03/2019,20.7,-100.46,22045,-99.0,-99.0,Lerma Santiago,Lomer?o,29.57739,9.59552,-99.0,-99.0,18.88168,,,,,,0
5791,22045,02/03/2019,20.7,-100.46,22045,-99.0,-99.0,Lerma Santiago,Lomer?o,30.00903,11.19296,-99.0,-99.0,19.54346,,,,,,0
5794,22047,01/03/2019,20.13,-100.01,22047,-99.0,-99.0,Panuco,Lomer?o,26.99759,8.19778,-99.0,-99.0,16.85464,,,,,,0
5795,22047,02/03/2019,20.13,-100.01,22047,-99.0,-99.0,Panuco,Lomer?o,27.84436,10.07513,-99.0,-99.0,17.97781,,,,,,0
5798,22050,01/03/2019,20.38,-100.39,22050,-99.0,-99.0,Lerma Santiago,Lomer?o,29.06458,9.17392,-99.0,-99.0,18.48105,,,,,,0
5799,22050,02/03/2019,20.38,-100.39,22050,-99.0,-99.0,Lerma Santiago,Lomer?o,29.63098,11.2583,-99.0,-99.0,19.40436,,,,,,0
5812,22063,01/03/2019,20.57,-100.37,22063,-99.0,-99.0,Lerma Santiago,Lomer?o,29.40906,9.44165,-99.0,-99.0,18.79807,,,,,,0
5813,22063,02/03/2019,20.57,-100.37,22063,-99.0,-99.0,Lerma Santiago,Lomer?o,29.97186,11.42288,-99.0,-99.0,19.55182,,,,,,0
5814,22067,01/03/2019,20.49,-100.19,22067,-99.0,-99.0,Panuco,Lomer?o,28.89917,9.22556,-99.0,-99.0,18.48581,,,,,,0
5815,22067,02/03/2019,20.49,-100.19,22067,-99.0,-99.0,Panuco,Lomer?o,29.63342,11.23175,-99.0,-99.0,19.09949,,,,,,0
5828,23004,01/03/2019,18.17,-88.82,23004,-99.0,-99.0,Yucatan Este,Lomer?o,33.20581,21.94736,-99.0,-99.0,26.54657,,,,,,0
5829,23004,02/03/2019,18.17,-88.82,23004,-99.0,-99.0,Yucatan Este,Lomer?o,33.3259,22.27179,-99.0,-99.0,26.92148,,,,,,0
5830,23007,01/03/2019,19.57,-88.7,23007,-99.0,-99.0,Yucatan Este,Lomer?o,34.3822,21.41217,-99.0,-99.0,26.86603,,,,,,0
5831,23007,02/03/2019,19.57,-88.7,23007,-99.0,-99.0,Yucatan Este,Lomer?o,34.4173,20.68994,-99.0,-99.0,27.10272,,,,,,0
5838,23016,01/03/2019,18.46,-88.93,23016,-99.0,-99.0,Yucatan Este,Lomer?o,33.24625,21.72211,-99.0,-99.0,26.4548,,,,,,0
5839,23016,02/03/2019,18.46,-88.93,23016,-99.0,-99.0,Yucatan Este,Lomer?o,33.54376,22.00269,-99.0,-99.0,26.87677,,,,,,0
5850,23026,01/03/2019,19.19,-88.52,23026,-99.0,-99.0,Yucatan Este,Lomer?o,33.56064,22.35577,-99.0,-99.0,26.90302,,,,,,0
5851,23026,02/03/2019,19.19,-88.52,23026,-99.0,-99.0,Yucatan Este,Lomer?o,33.7345,21.89307,-99.0,-99.0,27.19238,,,,,,0
5882,23154,01/03/2019,18.01,-88.82,23154,-99.0,-99.0,Yucatan Este,Lomer?o,33.17978,21.9809,-99.0,-99.0,26.55313,,,,,,0
5883,23154,02/03/2019,18.01,-88.82,23154,-99.0,-99.0,Yucatan Este,Lomer?o,33.23251,22.34259,-99.0,-99.0,26.92914,,,,,,0
5886,23159,01/03/2019,19.74,-88.96,23159,-99.0,-99.0,Yucatan Este,Lomer?o,34.55521,20.96631,-99.0,-99.0,26.85733,,,,,,0
