,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
922,6004,01/03/2019,19.23,-104.23,6004,-99.0,-99.0,Costa de Jalisco,Valle,28.98083,19.32043,-99.0,-99.0,23.23053,,,,,,0
923,6004,02/03/2019,19.23,-104.23,6004,-99.0,-99.0,Costa de Jalisco,Valle,29.54865,19.58395,-99.0,-99.0,23.49088,,,,,,0
928,6008,01/03/2019,19.21,-103.81,6008,-99.0,-99.0,Armeria-Coahuayana,Valle,29.88403,17.09286,-99.0,-99.0,22.40143,,,,,,0
929,6008,02/03/2019,19.21,-103.81,6008,-99.0,-99.0,Armeria-Coahuayana,Valle,31.5611,17.92307,-99.0,-99.0,23.10913,,,,,,0
934,6012,01/03/2019,19.0,-103.74,6012,-99.0,-99.0,Armeria-Coahuayana,Valle,29.88013,18.81369,-99.0,-99.0,23.44424,,,,,,0
935,6012,02/03/2019,19.0,-103.74,6012,-99.0,-99.0,Armeria-Coahuayana,Valle,31.46991,20.16183,-99.0,-99.0,24.1329,,,,,,0
942,6017,01/03/2019,19.11,-103.88,6017,-99.0,-99.0,Armeria-Coahuayana,Valle,29.75095,18.10364,-99.0,-99.0,22.95038,,,,,,0
943,6017,02/03/2019,19.11,-103.88,6017,-99.0,-99.0,Armeria-Coahuayana,Valle,31.29257,19.17838,-99.0,-99.0,23.6214,,,,,,0
944,6020,01/03/2019,19.17,-103.93,6020,-99.0,-99.0,Armeria-Coahuayana,Valle,29.66711,17.87628,-99.0,-99.0,22.76196,,,,,,0
945,6020,02/03/2019,19.17,-103.93,6020,-99.0,-99.0,Armeria-Coahuayana,Valle,31.12967,18.73901,-99.0,-99.0,23.38763,,,,,,0
952,6036,01/03/2019,19.27,-104.34,6036,-99.0,-99.0,Costa de Jalisco,Valle,29.13724,19.15033,-99.0,-99.0,23.18823,,,,,,0
953,6036,02/03/2019,19.27,-104.34,6036,-99.0,-99.0,Costa de Jalisco,Valle,29.67551,19.34351,-99.0,-99.0,23.45367,,,,,,0
954,6039,01/03/2019,19.39,-104.05,6039,-99.0,-99.0,Costa de Jalisco,Valle,29.89273,16.59695,-99.0,-99.0,22.04465,,,,,,0
955,6039,02/03/2019,19.39,-104.05,6039,-99.0,-99.0,Costa de Jalisco,Valle,31.20325,16.78226,-99.0,-99.0,22.60974,,,,,,0
968,6054,01/03/2019,19.29,-104.25,6054,-99.0,-99.0,Costa de Jalisco,Valle,29.30887,18.74835,-99.0,-99.0,23.03125,,,,,,0
969,6054,02/03/2019,19.29,-104.25,6054,-99.0,-99.0,Costa de Jalisco,Valle,29.97113,18.95596,-99.0,-99.0,23.35156,,,,,,0
978,6061,01/03/2019,19.0,-103.88,6061,-99.0,-99.0,Armeria-Coahuayana,Valle,29.61026,19.17383,-99.0,-99.0,23.52481,,,,,,0
979,6061,02/03/2019,19.0,-103.88,6061,-99.0,-99.0,Armeria-Coahuayana,Valle,31.02756,20.42014,-99.0,-99.0,24.13635,,,,,,0
984,6065,01/03/2019,19.32,-103.94,6065,-99.0,-99.0,Armeria-Coahuayana,Valle,29.83496,16.49329,-99.0,-99.0,21.98962,,,,,,0
985,6065,02/03/2019,19.32,-103.94,6065,-99.0,-99.0,Armeria-Coahuayana,Valle,31.37921,16.89569,-99.0,-99.0,22.62701,,,,,,0
996,6075,01/03/2019,19.24,-103.97,6075,-99.0,-99.0,Armeria-Coahuayana,Valle,29.66827,17.44012,-99.0,-99.0,22.48425,,,,,,0
997,6075,02/03/2019,19.24,-103.97,6075,-99.0,-99.0,Armeria-Coahuayana,Valle,31.07535,18.04916,-99.0,-99.0,23.07812,,,,,,0
1004,7034,01/03/2019,16.58,-92.72,7034,-99.0,-99.0,Grijalva-Usumacinta,Valle,30.10663,15.00607,-99.0,-99.0,22.33008,,,,,,0
1005,7034,02/03/2019,16.58,-92.72,7034,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.12805,14.58896,-99.0,-99.0,22.66876,,,,,,0
1014,7143,01/03/2019,16.37,-93.8,7143,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.23987,18.96201,-99.0,-99.0,24.61621,,,,,,0
1015,7143,02/03/2019,16.37,-93.8,7143,-99.0,-99.0,Grijalva-Usumacinta,Valle,33.03027,19.58521,-99.0,-99.0,25.42584,,,,,,0
1064,7174,01/03/2019,16.19,-93.26,7174,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.5947,19.02496,-99.0,-99.0,25.15463,,,,,,0
1065,7174,02/03/2019,16.19,-93.26,7174,-99.0,-99.0,Grijalva-Usumacinta,Valle,35.42438,19.07822,-99.0,-99.0,26.22327,,,,,,0
1066,7175,01/03/2019,16.23,-93.26,7175,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.74246,18.94293,-99.0,-99.0,25.2377,,,,,,0
1067,7175,02/03/2019,16.23,-93.26,7175,-99.0,-99.0,Grijalva-Usumacinta,Valle,35.57013,19.0835,-99.0,-99.0,26.31628,,,,,,0
1074,7184,01/03/2019,16.57,-92.72,7184,-99.0,-99.0,Grijalva-Usumacinta,Valle,30.15741,15.02365,-99.0,-99.0,22.36298,,,,,,0
1075,7184,02/03/2019,16.57,-92.72,7184,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.20071,14.59543,-99.0,-99.0,22.71008,,,,,,0
1086,7204,01/03/2019,16.23,-93.27,7204,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.73172,18.96378,-99.0,-99.0,25.23773,,,,,,0
1087,7204,02/03/2019,16.23,-93.27,7204,-99.0,-99.0,Grijalva-Usumacinta,Valle,35.54285,19.10977,-99.0,-99.0,26.315,,,,,,0
1102,7327,01/03/2019,16.28,-93.42,7327,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.62195,19.19534,-99.0,-99.0,25.20493,,,,,,0
1103,7327,02/03/2019,16.28,-93.42,7327,-99.0,-99.0,Grijalva-Usumacinta,Valle,34.85223,19.5791,-99.0,-99.0,26.22821,,,,,,0
1104,7330,01/03/2019,16.29,-92.43,7330,-99.0,-99.0,Grijalva-Usumacinta,Valle,30.87244,16.63214,-99.0,-99.0,23.24167,,,,,,0
1105,7330,02/03/2019,16.29,-92.43,7330,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.98376,15.74646,-99.0,-99.0,23.85211,,,,,,0
1120,7388,01/03/2019,16.57,-93.59,7388,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.39713,17.93735,-99.0,-99.0,24.36514,,,,,,0
1121,7388,02/03/2019,16.57,-93.59,7388,-99.0,-99.0,Grijalva-Usumacinta,Valle,32.71021,18.70245,-99.0,-99.0,24.95813,,,,,,0
1134,8005,01/03/2019,26.96,-106.35,8005,-99.0,-99.0,Bravo Conchos,Valle,25.6994,5.34732,-99.0,-99.0,14.56879,,,,,,0
1135,8005,02/03/2019,26.96,-106.35,8005,-99.0,-99.0,Bravo Conchos,Valle,27.16992,6.54251,-99.0,-99.0,15.03146,,,,,,0
1136,8006,01/03/2019,31.0,-105.57,8006,-99.0,-99.0,Bravo Conchos,Valle,25.05917,5.617,-99.0,-99.0,14.91895,,,,,,0
1137,8006,02/03/2019,31.0,-105.57,8006,-99.0,-99.0,Bravo Conchos,Valle,23.01743,8.23868,-99.0,-99.0,15.68918,,,,,,0
1166,8023,01/03/2019,29.56,-104.4,8023,-99.0,-99.0,Bravo Conchos,Valle,28.94583,9.89612,-99.0,-99.0,19.47311,,,,,,0
1167,8023,02/03/2019,29.56,-104.4,8023,-99.0,-99.0,Bravo Conchos,Valle,30.14139,13.19653,-99.0,-99.0,20.76639,,,,,,0
1174,8028,01/03/2019,28.55,-107.48,8028,-99.0,-99.0,Sonora Sur,Valle,22.43005,4.55185,-99.0,-99.0,12.18073,,,,,,0
1175,8028,02/03/2019,28.55,-107.48,8028,-99.0,-99.0,Sonora Sur,Valle,18.97043,3.52673,-99.0,-99.0,10.35532,,,,,,0
1178,8031,01/03/2019,29.56,-104.42,8031,-99.0,-99.0,Bravo Conchos,Valle,28.93985,9.88538,-99.0,-99.0,19.46454,,,,,,0
1179,8031,02/03/2019,29.56,-104.42,8031,-99.0,-99.0,Bravo Conchos,Valle,30.13556,13.18283,-99.0,-99.0,20.755,,,,,,0
1210,8050,01/03/2019,27.59,-106.16,8050,-99.0,-99.0,Bravo Conchos,Valle,27.4949,7.50174,-99.0,-99.0,17.00201,,,,,,0
1211,8050,02/03/2019,27.59,-106.16,8050,-99.0,-99.0,Bravo Conchos,Valle,27.99966,8.45999,-99.0,-99.0,16.87119,,,,,,0
1214,8052,01/03/2019,29.39,-104.17,8052,-99.0,-99.0,Bravo Conchos,Valle,29.15424,9.81259,-99.0,-99.0,19.3847,,,,,,0
1215,8052,02/03/2019,29.39,-104.17,8052,-99.0,-99.0,Bravo Conchos,Valle,30.17188,13.1037,-99.0,-99.0,20.85721,,,,,,0
1288,8096,01/03/2019,28.47,-107.33,8096,-99.0,-99.0,Sonora Sur,Valle,22.5498,4.29312,-99.0,-99.0,12.24219,,,,,,0
1289,8096,02/03/2019,28.47,-107.33,8096,-99.0,-99.0,Sonora Sur,Valle,19.28986,3.66943,-99.0,-99.0,10.53278,,,,,,0
1290,8097,01/03/2019,29.19,-108.14,8097,-99.0,-99.0,Sonora Sur,Valle,21.57715,7.01059,-99.0,-99.0,12.83771,,,,,,0
1291,8097,02/03/2019,29.19,-108.14,8097,-99.0,-99.0,Sonora Sur,Valle,18.18073,4.22235,-99.0,-99.0,10.55801,,,,,,0
1298,8101,01/03/2019,28.75,-107.7,8101,-99.0,-99.0,Sonora Sur,Valle,22.31519,5.64194,-99.0,-99.0,12.6622,,,,,,0
1299,8101,02/03/2019,28.75,-107.7,8101,-99.0,-99.0,Sonora Sur,Valle,18.77646,3.668,-99.0,-99.0,10.50177,,,,,,0
1306,8105,01/03/2019,27.47,-106.73,8105,-99.0,-99.0,Bravo Conchos,Valle,24.52667,4.76044,-99.0,-99.0,13.73859,,,,,,0
1307,8105,02/03/2019,27.47,-106.73,8105,-99.0,-99.0,Bravo Conchos,Valle,23.47159,6.06213,-99.0,-99.0,13.11041,,,,,,0
1334,8123,01/03/2019,27.88,-106.7,8123,-99.0,-99.0,Bravo Conchos,Valle,25.02603,5.25751,-99.0,-99.0,14.50372,,,,,,0
1335,8123,02/03/2019,27.88,-106.7,8123,-99.0,-99.0,Bravo Conchos,Valle,23.63797,6.13437,-99.0,-99.0,13.36786,,,,,,0
1350,8131,01/03/2019,29.28,-107.52,8131,-99.0,-99.0,Cuencas Cerradas del Nte,Valle,23.08078,6.01587,-99.0,-99.0,13.32477,,,,,,0
1351,8131,02/03/2019,29.28,-107.52,8131,-99.0,-99.0,Cuencas Cerradas del Nte,Valle,19.59048,4.72928,-99.0,-99.0,11.03375,,,,,,0
1356,8136,01/03/2019,27.95,-106.11,8136,-99.0,-99.0,Bravo Conchos,Valle,28.08154,8.03113,-99.0,-99.0,17.57892,,,,,,0
1357,8136,02/03/2019,27.95,-106.11,8136,-99.0,-99.0,Bravo Conchos,Valle,27.84937,8.89505,-99.0,-99.0,17.25964,,,,,,0
1364,8141,01/03/2019,28.71,-107.69,8141,-99.0,-99.0,Sonora Sur,Valle,22.30841,5.42542,-99.0,-99.0,12.56613,,,,,,0
1365,8141,02/03/2019,28.71,-107.69,8141,-99.0,-99.0,Sonora Sur,Valle,18.7963,3.62363,-99.0,-99.0,10.47183,,,,,,0
1366,8142,01/03/2019,28.95,-107.82,8142,-99.0,-99.0,Sonora Sur,Valle,22.14453,6.78674,-99.0,-99.0,13.03912,,,,,,0
1367,8142,02/03/2019,28.95,-107.82,8142,-99.0,-99.0,Sonora Sur,Valle,18.55237,3.80939,-99.0,-99.0,10.62796,,,,,,0
1396,8160,01/03/2019,29.17,-108.13,8160,-99.0,-99.0,Sonora Sur,Valle,21.5994,7.07507,-99.0,-99.0,12.86935,,,,,,0
1397,8160,02/03/2019,29.17,-108.13,8160,-99.0,-99.0,Sonora Sur,Valle,18.18805,4.16675,-99.0,-99.0,10.57184,,,,,,0
1402,8164,01/03/2019,29.44,-107.4,8164,-99.0,-99.0,Cuencas Cerradas del Nte,Valle,23.50363,5.95926,-99.0,-99.0,13.58002,,,,,,0
1403,8164,02/03/2019,29.44,-107.4,8164,-99.0,-99.0,Cuencas Cerradas del Nte,Valle,20.17896,5.29199,-99.0,-99.0,11.45453,,,,,,0
1406,8169,01/03/2019,27.05,-106.27,8169,-99.0,-99.0,Bravo Conchos,Valle,26.13855,5.8728,-99.0,-99.0,15.1716,,,,,,0
1407,8169,02/03/2019,27.05,-106.27,8169,-99.0,-99.0,Bravo Conchos,Valle,27.66281,7.10883,-99.0,-99.0,15.61377,,,,,,0
1430,8188,01/03/2019,27.9,-106.68,8188,-99.0,-99.0,Bravo Conchos,Valle,25.17398,5.3913,-99.0,-99.0,14.66299,,,,,,0
1431,8188,02/03/2019,27.9,-106.68,8188,-99.0,-99.0,Bravo Conchos,Valle,23.81992,6.24799,-99.0,-99.0,13.5369,,,,,,0
1444,8208,01/03/2019,28.95,-107.83,8208,-99.0,-99.0,Sonora Sur,Valle,22.12271,6.82178,-99.0,-99.0,13.04233,,,,,,0
1445,8208,02/03/2019,28.95,-107.83,8208,-99.0,-99.0,Sonora Sur,Valle,18.53647,3.80646,-99.0,-99.0,10.63046,,,,,,0
1460,8219,01/03/2019,29.25,-108.09,8219,-99.0,-99.0,Sonora Sur,Valle,21.43546,6.71155,-99.0,-99.0,12.63074,,,,,,0
1461,8219,02/03/2019,29.25,-108.09,8219,-99.0,-99.0,Sonora Sur,Valle,18.07452,4.26697,-99.0,-99.0,10.38794,,,,,,0
1464,8241,01/03/2019,29.53,-104.5,8241,-99.0,-99.0,Bravo Conchos,Valle,28.9501,9.82758,-99.0,-99.0,19.4436,,,,,,0
1465,8241,02/03/2019,29.53,-104.5,8241,-99.0,-99.0,Bravo Conchos,Valle,30.15405,13.14349,-99.0,-99.0,20.73477,,,,,,0
1468,8243,01/03/2019,28.76,-107.7,8243,-99.0,-99.0,Sonora Sur,Valle,22.32065,5.68896,-99.0,-99.0,12.68369,,,,,,0
1469,8243,02/03/2019,28.76,-107.7,8243,-99.0,-99.0,Sonora Sur,Valle,18.77399,3.67923,-99.0,-99.0,10.50784,,,,,,0
1470,8246,01/03/2019,28.52,-107.4,8246,-99.0,-99.0,Sonora Sur,Valle,22.48233,4.50101,-99.0,-99.0,12.2338,,,,,,0
1471,8246,02/03/2019,28.52,-107.4,8246,-99.0,-99.0,Sonora Sur,Valle,19.08383,3.59662,-99.0,-99.0,10.44083,,,,,,0
1480,8253,01/03/2019,28.84,-107.75,8253,-99.0,-99.0,Sonora Sur,Valle,22.26495,6.22235,-99.0,-99.0,12.88367,,,,,,0
1481,8253,02/03/2019,28.84,-107.75,8253,-99.0,-99.0,Sonora Sur,Valle,18.68579,3.75687,-99.0,-99.0,10.57529,,,,,,0
1510,8283,01/03/2019,31.74,-106.4,8283,-99.0,-99.0,Bravo Conchos,Valle,24.82379,4.95007,-99.0,-99.0,13.77081,,,,,,0
1511,8283,02/03/2019,31.74,-106.4,8283,-99.0,-99.0,Bravo Conchos,Valle,23.42548,8.22446,-99.0,-99.0,15.46002,,,,,,0
1518,8299,01/03/2019,28.67,-107.53,8299,-99.0,-99.0,Sonora Sur,Valle,22.42816,4.96991,-99.0,-99.0,12.36951,,,,,,0
1519,8299,02/03/2019,28.67,-107.53,8299,-99.0,-99.0,Sonora Sur,Valle,18.89413,3.58191,-99.0,-99.0,10.38712,,,,,,0
1530,8326,01/03/2019,28.5,-107.47,8326,-99.0,-99.0,Sonora Sur,Valle,22.39801,4.26306,-99.0,-99.0,12.02512,,,,,,0
1531,8326,02/03/2019,28.5,-107.47,8326,-99.0,-99.0,Sonora Sur,Valle,19.00427,3.45834,-99.0,-99.0,10.29568,,,,,,0
1684,10024,01/03/2019,24.03,-104.35,10024,-99.0,-99.0,Presidio-San Pedro,Valle,27.90912,7.36017,-99.0,-99.0,16.68771,,,,,,0
1685,10024,02/03/2019,24.03,-104.35,10024,-99.0,-99.0,Presidio-San Pedro,Valle,30.21597,7.78967,-99.0,-99.0,17.25293,,,,,,0
1694,10029,01/03/2019,25.93,-105.95,10029,-99.0,-99.0,Nazas Aguanaval,Valle,25.31479,3.97754,-99.0,-99.0,13.37912,,,,,,0
1695,10029,02/03/2019,25.93,-105.95,10029,-99.0,-99.0,Nazas Aguanaval,Valle,27.55444,5.69205,-99.0,-99.0,14.37796,,,,,,0
1700,10032,01/03/2019,22.53,-104.49,10032,-99.0,-99.0,Lerma Santiago,Valle,30.7644,10.27393,-99.0,-99.0,19.15994,,,,,,0
1701,10032,02/03/2019,22.53,-104.49,10032,-99.0,-99.0,Lerma Santiago,Valle,31.47827,8.78683,-99.0,-99.0,18.86847,,,,,,0
1734,10051,01/03/2019,24.05,-105.01,10051,-99.0,-99.0,Presidio-San Pedro,Valle,26.26486,5.06644,-99.0,-99.0,14.12381,,,,,,0
1735,10051,02/03/2019,24.05,-105.01,10051,-99.0,-99.0,Presidio-San Pedro,Valle,28.87015,5.98779,-99.0,-99.0,15.15851,,,,,,0
1782,10077,01/03/2019,25.05,-105.45,10077,-99.0,-99.0,Nazas Aguanaval,Valle,26.21353,5.58289,-99.0,-99.0,14.1897,,,,,,0
1783,10077,02/03/2019,25.05,-105.45,10077,-99.0,-99.0,Nazas Aguanaval,Valle,28.92508,6.12988,-99.0,-99.0,15.19211,,,,,,0
1784,10078,01/03/2019,26.08,-105.57,10078,-99.0,-99.0,Nazas Aguanaval,Valle,26.98242,6.02985,-99.0,-99.0,15.49292,,,,,,0
1785,10078,02/03/2019,26.08,-105.57,10078,-99.0,-99.0,Nazas Aguanaval,Valle,30.12619,7.57617,-99.0,-99.0,16.78101,,,,,,0
1820,10098,01/03/2019,25.18,-104.56,10098,-99.0,-99.0,Nazas Aguanaval,Valle,28.65482,7.99689,-99.0,-99.0,17.68906,,,,,,0
1821,10098,02/03/2019,25.18,-104.56,10098,-99.0,-99.0,Nazas Aguanaval,Valle,31.56485,8.57367,-99.0,-99.0,18.91599,,,,,,0
1824,10100,01/03/2019,25.05,-105.42,10100,-99.0,-99.0,Nazas Aguanaval,Valle,26.34888,5.65741,-99.0,-99.0,14.34036,,,,,,0
1825,10100,02/03/2019,25.05,-105.42,10100,-99.0,-99.0,Nazas Aguanaval,Valle,29.06061,6.23096,-99.0,-99.0,15.3613,,,,,,0
1862,10138,01/03/2019,26.0,-105.53,10138,-99.0,-99.0,Nazas Aguanaval,Valle,27.00775,5.88574,-99.0,-99.0,15.43134,,,,,,0
1863,10138,02/03/2019,26.0,-105.53,10138,-99.0,-99.0,Nazas Aguanaval,Valle,30.13043,7.41681,-99.0,-99.0,16.69373,,,,,,0
1870,10143,01/03/2019,25.58,-105.22,10143,-99.0,-99.0,Nazas Aguanaval,Valle,27.9613,6.23672,-99.0,-99.0,16.38687,,,,,,0
1871,10143,02/03/2019,25.58,-105.22,10143,-99.0,-99.0,Nazas Aguanaval,Valle,31.08191,7.18988,-99.0,-99.0,17.44995,,,,,,0
1876,10147,01/03/2019,25.77,-105.79,10147,-99.0,-99.0,Nazas Aguanaval,Valle,26.35077,4.73895,-99.0,-99.0,14.33835,,,,,,0
1877,10147,02/03/2019,25.77,-105.79,10147,-99.0,-99.0,Nazas Aguanaval,Valle,29.07367,6.09363,-99.0,-99.0,15.4621,,,,,,0
1880,10149,01/03/2019,25.5,-105.25,10149,-99.0,-99.0,Nazas Aguanaval,Valle,27.85223,5.86951,-99.0,-99.0,16.05829,,,,,,0
1881,10149,02/03/2019,25.5,-105.25,10149,-99.0,-99.0,Nazas Aguanaval,Valle,30.8739,6.78799,-99.0,-99.0,17.11044,,,,,,0
1926,11012,01/03/2019,20.2,-100.36,11012,-99.0,-99.0,Lerma Santiago,Valle,28.14713,8.68195,-99.0,-99.0,17.68555,,,,,,0
1927,11012,02/03/2019,20.2,-100.36,11012,-99.0,-99.0,Lerma Santiago,Valle,28.74283,10.61832,-99.0,-99.0,18.78064,,,,,,0
2006,11060,01/03/2019,20.92,-101.05,11060,-99.0,-99.0,Lerma Santiago,Valle,29.40799,10.233,-99.0,-99.0,18.74939,,,,,,0
2007,11060,02/03/2019,20.92,-101.05,11060,-99.0,-99.0,Lerma Santiago,Valle,29.65326,10.30292,-99.0,-99.0,19.34259,,,,,,0
2096,11121,01/03/2019,20.92,-101.06,11121,-99.0,-99.0,Lerma Santiago,Valle,29.4035,10.2442,-99.0,-99.0,18.74677,,,,,,0
2097,11121,02/03/2019,20.92,-101.06,11121,-99.0,-99.0,Lerma Santiago,Valle,29.64905,10.29968,-99.0,-99.0,19.34802,,,,,,0
2178,12003,01/03/2019,17.18,-99.63,12003,-99.0,-99.0,Costa Chica de Guerrero,Valle,31.78931,19.18915,-99.0,-99.0,24.11224,,,,,,0
2179,12003,02/03/2019,17.18,-99.63,12003,-99.0,-99.0,Costa Chica de Guerrero,Valle,33.32425,18.90686,-99.0,-99.0,24.681,,,,,,0
2180,12004,01/03/2019,18.34,-99.65,12004,-99.0,-99.0,Balsas,Valle,33.24869,15.65033,-99.0,-99.0,23.79922,,,,,,0
2181,12004,02/03/2019,18.34,-99.65,12004,-99.0,-99.0,Balsas,Valle,34.06418,16.28738,-99.0,-99.0,24.26193,,,,,,0
2190,12009,01/03/2019,17.41,-100.61,12009,-99.0,-99.0,Costa Grande de Guerrero,Valle,30.55554,19.24438,-99.0,-99.0,23.65424,,,,,,0
2191,12009,02/03/2019,17.41,-100.61,12009,-99.0,-99.0,Costa Grande de Guerrero,Valle,32.24026,19.49234,-99.0,-99.0,24.31781,,,,,,0
2238,12036,01/03/2019,18.73,-100.67,12036,-99.0,-99.0,Balsas,Valle,35.00421,18.02228,-99.0,-99.0,25.5563,,,,,,0
2239,12036,02/03/2019,18.73,-100.67,12036,-99.0,-99.0,Balsas,Valle,35.51318,19.08044,-99.0,-99.0,26.02548,,,,,,0
2250,12043,01/03/2019,18.3,-101.26,12043,-99.0,-99.0,Balsas,Valle,34.04709,18.57062,-99.0,-99.0,24.85706,,,,,,0
2251,12043,02/03/2019,18.3,-101.26,12043,-99.0,-99.0,Balsas,Valle,36.30527,19.18259,-99.0,-99.0,25.65634,,,,,,0
2258,12047,01/03/2019,18.34,-99.54,12047,-99.0,-99.0,Balsas,Valle,33.37396,15.53995,-99.0,-99.0,23.81168,,,,,,0
2259,12047,02/03/2019,18.34,-99.54,12047,-99.0,-99.0,Balsas,Valle,34.15558,16.1731,-99.0,-99.0,24.24161,,,,,,0
2274,12055,01/03/2019,18.11,-100.67,12055,-99.0,-99.0,Balsas,Valle,34.88574,17.98337,-99.0,-99.0,25.23358,,,,,,0
2275,12055,02/03/2019,18.11,-100.67,12055,-99.0,-99.0,Balsas,Valle,35.54065,18.51459,-99.0,-99.0,25.55988,,,,,,0
2294,12065,01/03/2019,18.23,-100.93,12065,-99.0,-99.0,Balsas,Valle,34.52545,18.48727,-99.0,-99.0,25.23685,,,,,,0
2295,12065,02/03/2019,18.23,-100.93,12065,-99.0,-99.0,Balsas,Valle,35.92145,19.06238,-99.0,-99.0,25.78137,,,,,,0
2296,12066,01/03/2019,16.66,-98.5,12066,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.0896,21.43753,-99.0,-99.0,25.63217,,,,,,0
2297,12066,02/03/2019,16.66,-98.5,12066,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.75748,21.95129,-99.0,-99.0,26.10687,,,,,,0
2316,12077,01/03/2019,18.1,-100.68,12077,-99.0,-99.0,Balsas,Valle,34.84143,17.95383,-99.0,-99.0,25.19183,,,,,,0
2317,12077,02/03/2019,18.1,-100.68,12077,-99.0,-99.0,Balsas,Valle,35.51401,18.48392,-99.0,-99.0,25.52261,,,,,,0
2326,12082,01/03/2019,18.22,-100.76,12082,-99.0,-99.0,Balsas,Valle,35.16568,18.42007,-99.0,-99.0,25.62653,,,,,,0
2327,12082,02/03/2019,18.22,-100.76,12082,-99.0,-99.0,Balsas,Valle,35.86588,18.97345,-99.0,-99.0,25.9715,,,,,,0
2332,12085,01/03/2019,18.28,-99.47,12085,-99.0,-99.0,Balsas,Valle,33.43854,15.61334,-99.0,-99.0,23.82458,,,,,,0
2333,12085,02/03/2019,18.28,-99.47,12085,-99.0,-99.0,Balsas,Valle,34.22427,16.1597,-99.0,-99.0,24.21884,,,,,,0
2348,12093,01/03/2019,18.3,-99.48,12093,-99.0,-99.0,Balsas,Valle,33.42841,15.58014,-99.0,-99.0,23.8222,,,,,,0
2349,12093,02/03/2019,18.3,-99.48,12093,-99.0,-99.0,Balsas,Valle,34.20932,16.15497,-99.0,-99.0,24.22559,,,,,,0
2378,12111,01/03/2019,17.55,-99.5,12111,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.66721,15.9913,-99.0,-99.0,22.87149,,,,,,0
2379,12111,02/03/2019,17.55,-99.5,12111,-99.0,-99.0,Costa Chica de Guerrero,Valle,33.81412,15.46603,-99.0,-99.0,23.19748,,,,,,0
2386,12116,01/03/2019,18.35,-99.55,12116,-99.0,-99.0,Balsas,Valle,33.35959,15.5293,-99.0,-99.0,23.80786,,,,,,0
2387,12116,02/03/2019,18.35,-99.55,12116,-99.0,-99.0,Balsas,Valle,34.14215,16.17688,-99.0,-99.0,24.24426,,,,,,0
2394,12120,01/03/2019,17.28,-99.94,12120,-99.0,-99.0,Costa Chica de Guerrero,Valle,31.60791,19.18738,-99.0,-99.0,23.9567,,,,,,0
2395,12120,02/03/2019,17.28,-99.94,12120,-99.0,-99.0,Costa Chica de Guerrero,Valle,33.02814,18.92798,-99.0,-99.0,24.56186,,,,,,0
2410,12134,01/03/2019,17.53,-99.5,12134,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.64642,15.99002,-99.0,-99.0,22.84747,,,,,,0
2411,12134,02/03/2019,17.53,-99.5,12134,-99.0,-99.0,Costa Chica de Guerrero,Valle,33.80032,15.44659,-99.0,-99.0,23.17419,,,,,,0
2484,12187,01/03/2019,16.58,-98.46,12187,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.24744,22.17142,-99.0,-99.0,26.13583,,,,,,0
2485,12187,02/03/2019,16.58,-98.46,12187,-99.0,-99.0,Costa Chica de Guerrero,Valle,32.8255,22.71725,-99.0,-99.0,26.58224,,,,,,0
2524,12211,01/03/2019,17.75,-100.2,12211,-99.0,-99.0,Balsas,Valle,33.05194,17.1947,-99.0,-99.0,23.81604,,,,,,0
2525,12211,02/03/2019,17.75,-100.2,12211,-99.0,-99.0,Balsas,Valle,33.99225,17.03915,-99.0,-99.0,24.22015,,,,,,0
2532,12216,01/03/2019,18.35,-99.53,12216,-99.0,-99.0,Balsas,Valle,33.37756,15.51642,-99.0,-99.0,23.81052,,,,,,0
2533,12216,02/03/2019,18.35,-99.53,12216,-99.0,-99.0,Balsas,Valle,34.15521,16.16229,-99.0,-99.0,24.24222,,,,,,0
2544,12222,01/03/2019,18.35,-99.48,12222,-99.0,-99.0,Balsas,Valle,33.41238,15.49374,-99.0,-99.0,23.81628,,,,,,0
2545,12222,02/03/2019,18.35,-99.48,12222,-99.0,-99.0,Balsas,Valle,34.18048,16.13513,-99.0,-99.0,24.23862,,,,,,0
2548,12224,01/03/2019,18.18,-100.89,12224,-99.0,-99.0,Balsas,Valle,34.4549,18.32208,-99.0,-99.0,25.14319,,,,,,0
2549,12224,02/03/2019,18.18,-100.89,12224,-99.0,-99.0,Balsas,Valle,35.69818,18.88248,-99.0,-99.0,25.6395,,,,,,0
